Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
560,5088,5,51.0,2.0,6.0,2,0,0
561,5100,3,65.0,0.0,8.0,9,0,0
562,5111,7,206.0,4.0,13.0,39,0,1
563,5122,2,50.0,0.0,2.0,8,0,0
564,5133,3,210.0,3.0,16.0,33,0,1
565,5144,6,93.0,0.0,3.0,0,0,0
566,5154,0,104.0,0.0,3.0,3,0,0
567,5165,5,105.0,1.0,1.0,4,0,0
568,5176,5,112.0,3.0,2.0,4,0,0
569,5187,5,75.0,3.0,1.0,4,0,0
570,5198,3,57.0,0.0,3.0,2,0,0
571,5210,7,101.0,0.0,2.0,1,0,0
572,5221,2,203.0,2.0,16.0,17,0,1
573,5232,1,156.0,1.0,2.0,0,0,0
574,5243,1,114.0,1.0,0.0,5,0,0
575,5254,0,91.0,3.0,1.0,8,1,0
576,5265,6,60.0,0.0,5.0,1,0,0
577,5276,5,88.0,0.0,2.0,7,0,0
578,5287,2,96.0,0.0,3.0,4,0,0
579,5298,1,167.0,8.0,9.0,57,0,1
580,5309,3,113.0,0.0,1.0,8,0,0
581,5321,0,107.0,2.0,1.0,5,0,0
582,5332,3,125.0,6.0,22.0,32,1,1
583,5343,4,194.0,6.0,14.0,16,0,1
584,5354,7,212.0,5.0,20.0,54,1,1
585,5365,4,81.0,0.0,2.0,1,0,0
586,5376,2,175.0,6.0,16.0,9,1,1
587,5387,1,163.0,6.0,12.0,13,1,1
588,5398,7,74.0,0.0,2.0,3,0,0
589,5409,0,161.0,4.0,15.0,54,1,1
590,5420,5,76.0,3.0,5.0,7,0,0
591,5432,0,149.0,4.0,21.0,27,1,1
592,5442,0,111.0,2.0,5.0,0,0,0
593,5453,1,179.0,7.0,21.0,37,0,1
594,5464,5,34.0,1.0,1.0,8,0,0
595,5475,0,198.0,5.0,9.0,15,1,1
596,5486,4,101.0,3.0,4.0,5,0,0
597,5497,0,103.0,2.0,6.0,8,0,0
598,5508,5,138.0,5.0,5.0,9,0,0
599,5519,1,231.0,9.0,12.0,42,0,1
600,5530,2,196.0,5.0,13.0,41,1,1
601,5543,2,78.0,0.0,3.0,6,0,0
602,5554,0,159.0,2.0,9.0,12,1,1
603,5565,2,122.0,1.0,5.0,7,1,0
604,5576,4,86.0,2.0,1.0,5,0,0
605,5587,6,100.0,2.0,5.0,0,0,0
606,5598,7,116.0,0.0,1.0,0,0,0
607,5609,2,155.0,5.0,14.0,19,0,1
608,5620,5,66.0,3.0,6.0,5,0,0
609,5631,7,74.0,0.0,4.0,0,0,0
610,5642,2,115.0,1.0,4.0,6,1,0
611,5654,4,187.0,4.0,14.0,41,1,1
612,5665,7,167.0,3.0,14.0,30,1,1
613,5676,2,45.0,2.0,5.0,3,0,0
614,5687,1,110.0,2.0,3.0,9,0,0
615,5698,1,90.0,0.0,4.0,5,0,0
616,5709,5,221.0,3.0,19.0,15,1,1
617,5719,1,112.0,1.0,3.0,6,0,0
618,5730,1,144.0,0.0,4.0,9,0,0
619,5741,4,108.0,0.0,3.0,1,1,0
620,5752,3,166.0,3.0,15.0,17,1,1
621,5764,2,159.0,4.0,19.0,16,0,1
622,5775,1,175.0,3.0,14.0,36,0,1
623,5786,3,184.0,7.0,4.0,6,0,1
624,5797,5,155.0,4.0,16.0,36,0,1
625,5808,2,190.0,4.0,14.0,41,0,1
626,5819,0,72.0,1.0,3.0,3,1,0
627,5830,3,190.0,6.0,25.0,42,0,1
628,5841,6,88.0,1.0,7.0,5,0,0
629,5852,1,77.0,0.0,5.0,9,1,0
630,5863,3,116.0,1.0,4.0,4,0,0
631,5875,2,147.0,5.0,18.0,45,0,1
632,5886,2,40.0,1.0,1.0,6,1,0
633,5897,3,144.0,5.0,15.0,12,0,1
634,5908,1,100.0,0.0,3.0,1,1,0
635,5919,7,66.0,1.0,3.0,9,0,0
636,5930,5,166.0,6.0,18.0,30,1,1
637,5941,0,60.0,0.0,1.0,2,0,0
638,5952,5,35.0,0.0,5.0,2,0,0
639,5963,5,99.0,1.0,5.0,8,0,0
640,5974,5,108.0,3.0,1.0,0,0,0
641,5986,0,79.0,0.0,3.0,0,0,0
642,5997,4,119.0,0.0,1.0,1,0,0
643,6007,5,178.0,6.0,20.0,22,1,1
644,6018,7,57.0,1.0,2.0,7,1,0
645,6029,4,69.0,0.0,2.0,0,1,0
646,6040,7,152.0,5.0,23.0,21,1,1
647,6051,4,74.0,1.0,4.0,2,0,0
648,6062,5,101.0,1.0,2.0,9,0,0
649,6073,2,98.0,0.0,3.0,3,0,0
650,6084,5,58.0,1.0,4.0,4,1,0
651,6096,5,84.0,0.0,3.0,0,0,0
652,6107,7,145.0,1.0,4.0,0,0,0
653,6118,5,129.0,1.0,3.0,7,0,0
654,6129,6,56.0,0.0,3.0,0,0,0
655,6140,7,65.0,1.0,0.0,7,0,0
656,6151,2,42.0,0.0,4.0,9,0,0
657,6162,2,143.0,1.0,12.0,38,1,1
658,6173,5,97.0,0.0,3.0,8,0,0
659,6184,0,186.0,5.0,15.0,17,0,1
660,6195,7,70.0,1.0,5.0,2,0,0
661,6207,7,65.0,2.0,1.0,3,0,0
662,6218,3,82.0,0.0,5.0,3,0,0
663,6229,5,116.0,1.0,3.0,2,0,0
664,6240,1,203.0,5.0,12.0,58,1,1
665,6251,1,84.0,1.0,4.0,6,1,0
666,6262,6,98.0,0.0,5.0,0,1,0
667,6273,1,65.0,1.0,2.0,7,1,0
668,6284,5,142.0,2.0,12.0,41,0,1
669,6294,1,175.0,3.0,15.0,54,0,1
670,6305,0,179.0,5.0,7.0,14,0,1
671,6317,7,191.0,3.0,18.0,10,0,1
672,6328,7,173.0,4.0,14.0,57,0,1
673,6339,3,176.0,5.0,16.0,58,1,1
674,6350,5,81.0,4.0,3.0,0,0,0
675,6361,2,178.0,4.0,21.0,19,0,1
676,6372,2,149.0,5.0,10.0,8,0,1
677,6383,4,127.0,0.0,1.0,9,0,0
678,6394,7,75.0,1.0,1.0,4,0,0
679,6405,2,101.0,2.0,3.0,8,0,0
680,6416,1,48.0,2.0,0.0,4,0,0
681,6428,3,187.0,8.0,21.0,43,0,1
682,6439,3,74.0,0.0,1.0,3,0,0
683,6450,5,80.0,3.0,2.0,6,0,0
684,6461,0,130.0,2.0,1.0,9,0,0
685,6472,5,84.0,1.0,4.0,0,0,0
686,6483,3,69.0,0.0,4.0,0,0,0
687,6494,2,195.0,4.0,13.0,55,1,1
688,6505,7,55.0,0.0,5.0,3,0,0
689,6516,3,46.0,2.0,2.0,8,0,0
690,6527,1,110.0,1.0,6.0,0,0,0
691,6539,1,209.0,4.0,14.0,9,0,1
692,6550,3,119.0,0.0,1.0,0,0,0
693,6561,3,95.0,2.0,2.0,6,0,0
694,6571,6,157.0,1.0,20.0,7,0,1
695,6582,0,63.0,1.0,3.0,6,1,0
696,6593,4,197.0,10.0,18.0,8,1,1
697,6604,4,80.0,3.0,2.0,1,0,0
698,6615,3,41.0,2.0,3.0,1,0,0
699,6626,0,135.0,1.0,5.0,0,0,0
700,6637,2,65.0,0.0,3.0,3,0,0
701,6640,1,87.0,3.0,1.0,8,0,0
702,6641,6,49.0,1.0,4.0,1,1,0
703,6642,4,168.0,5.0,21.0,38,0,1
704,6643,3,109.0,0.0,2.0,8,1,0
705,6644,6,82.0,0.0,4.0,2,0,0
706,6645,7,70.0,2.0,6.0,6,1,0
707,6646,5,84.0,2.0,3.0,5,0,0
708,6647,3,53.0,1.0,1.0,7,0,0
709,6648,1,203.0,4.0,15.0,24,0,1
710,6649,0,210.0,9.0,12.0,39,1,1
711,6651,4,70.0,0.0,4.0,9,0,0
712,6652,5,139.0,2.0,5.0,6,0,0
713,6653,5,81.0,2.0,0.0,6,0,0
714,6654,2,68.0,0.0,5.0,2,0,0
715,6655,7,98.0,0.0,4.0,7,0,0
716,6656,5,82.0,2.0,3.0,7,0,0
717,6657,7,138.0,0.0,3.0,8,1,0
718,6658,1,158.0,6.0,8.0,42,1,1
719,6659,7,43.0,1.0,4.0,9,0,0
720,6660,1,200.0,7.0,12.0,45,1,1
721,6662,4,113.0,0.0,3.0,5,1,0
722,6663,3,135.0,0.0,4.0,4,0,0
723,6664,3,169.0,1.0,7.0,32,0,1
724,6665,4,96.0,1.0,1.0,1,0,0
725,6666,1,70.0,2.0,2.0,1,1,0
726,6667,3,122.0,1.0,4.0,2,0,0
727,6668,4,112.0,2.0,1.0,9,0,0
728,6669,3,176.0,4.0,10.0,57,0,1
729,6670,4,33.0,1.0,5.0,7,1,0
730,6671,5,115.0,1.0,2.0,5,0,0
731,6673,0,149.0,1.0,5.0,2,0,0
732,6674,0,93.0,2.0,3.0,6,0,0
733,6675,7,77.0,0.0,3.0,2,0,0
734,6676,1,74.0,2.0,2.0,6,0,0
735,6677,4,96.0,2.0,4.0,6,0,0
736,6678,0,68.0,2.0,3.0,7,0,0
737,6679,0,86.0,0.0,2.0,7,0,0
738,6680,4,183.0,9.0,12.0,52,0,1
739,6681,2,149.0,7.0,14.0,28,0,1
740,6682,5,181.0,5.0,12.0,3,0,1
741,6684,4,157.0,4.0,19.0,30,0,1
742,6685,0,206.0,7.0,21.0,2,0,1
743,6686,1,121.0,0.0,0.0,7,1,0
744,6687,1,72.0,1.0,7.0,0,0,0
745,6688,5,69.0,0.0,1.0,7,0,0
746,6689,4,125.0,0.0,5.0,4,0,0
747,6690,2,46.0,1.0,1.0,6,0,0
748,6691,5,98.0,1.0,4.0,1,0,0
749,6692,3,110.0,2.0,3.0,5,1,0
750,6693,1,64.0,2.0,2.0,0,0,0
751,6695,7,165.0,7.0,19.0,45,0,1
752,6696,6,114.0,1.0,2.0,4,0,0
753,6697,5,179.0,3.0,15.0,37,1,1
754,6698,3,77.0,1.0,4.0,9,0,0
755,6699,1,124.0,0.0,3.0,1,1,0
756,6700,5,90.0,2.0,5.0,0,0,0
757,6701,2,67.0,1.0,4.0,8,0,0
758,6702,5,76.0,1.0,1.0,8,0,0
759,6703,5,43.0,0.0,1.0,5,0,0
760,6704,6,82.0,0.0,3.0,7,0,0
761,6706,3,74.0,1.0,9.0,2,0,0
762,6707,1,57.0,2.0,2.0,2,0,0
763,6708,2,169.0,0.0,13.0,28,0,1
764,6709,4,117.0,0.0,2.0,2,0,0
765,6710,6,78.0,0.0,7.0,3,0,0
766,6711,1,171.0,2.0,13.0,30,0,1
767,6712,2,179.0,6.0,17.0,55,0,1
768,6713,2,77.0,0.0,5.0,9,0,0
769,6714,7,128.0,7.0,15.0,4,0,1
770,6715,2,36.0,0.0,3.0,1,0,0
771,6717,5,162.0,2.0,11.0,8,0,1
772,6972,4,75.0,1.0,7.0,3,1,0
773,6718,7,116.0,2.0,4.0,6,0,0
774,6719,5,75.0,3.0,7.0,5,0,0
775,6720,2,186.0,5.0,15.0,33,0,1
776,6721,7,82.0,1.0,3.0,5,1,0
777,6722,1,59.0,1.0,8.0,9,1,0
778,6723,5,184.0,5.0,15.0,43,0,1
779,6724,1,89.0,1.0,2.0,5,0,0
780,6725,2,116.0,0.0,2.0,5,0,0
781,6727,4,72.0,0.0,3.0,8,0,0
782,6728,1,40.0,1.0,3.0,7,0,0
783,6729,0,159.0,8.0,13.0,50,0,1
784,6730,7,95.0,0.0,3.0,9,0,0
785,6731,2,171.0,4.0,10.0,40,0,1
786,6732,1,52.0,1.0,5.0,6,0,0
787,6733,7,233.0,9.0,20.0,43,0,1
788,6734,7,206.0,6.0,15.0,8,0,1
789,6735,3,88.0,0.0,3.0,3,1,0
790,6736,7,182.0,8.0,25.0,48,0,1
791,6738,7,68.0,3.0,8.0,8,0,0
792,6739,5,84.0,0.0,2.0,1,0,0
793,6740,5,66.0,0.0,1.0,0,0,0
794,6741,2,168.0,4.0,14.0,58,0,1
795,6742,6,175.0,1.0,15.0,29,0,1
796,6743,7,65.0,1.0,6.0,7,1,0
797,6744,2,235.0,8.0,14.0,41,0,1
798,6745,7,84.0,1.0,6.0,4,0,0
799,6746,5,31.0,2.0,4.0,8,0,0
800,6747,3,79.0,0.0,3.0,4,0,0
801,6750,3,124.0,0.0,3.0,3,0,0
802,6751,6,92.0,0.0,2.0,2,0,0
803,6752,3,67.0,1.0,2.0,4,0,0
804,6753,4,91.0,0.0,1.0,9,0,0
805,6754,1,51.0,0.0,7.0,4,1,0
806,6755,0,21.0,1.0,6.0,4,0,0
807,6756,1,217.0,5.0,15.0,42,0,1
808,6757,3,108.0,1.0,1.0,2,0,0
809,6758,1,77.0,3.0,4.0,8,0,0
810,6759,1,220.0,3.0,16.0,36,0,1
811,6761,6,66.0,0.0,3.0,9,0,0
812,6762,7,62.0,1.0,2.0,2,0,0
813,6763,5,77.0,0.0,4.0,3,0,0
814,6764,0,76.0,1.0,3.0,1,0,0
815,6765,5,156.0,4.0,12.0,46,0,1
816,6766,5,62.0,0.0,2.0,7,0,0
817,6767,1,34.0,2.0,1.0,5,0,0
818,6768,4,146.0,4.0,16.0,29,0,1
819,6769,6,75.0,2.0,1.0,6,0,0
820,6770,2,174.0,5.0,12.0,45,1,1
821,6772,4,62.0,1.0,2.0,1,0,0
822,6773,0,222.0,2.0,13.0,48,1,1
823,6774,7,182.0,1.0,7.0,3,0,1
824,6775,5,101.0,3.0,1.0,0,0,0
825,6776,7,197.0,11.0,8.0,24,1,1
826,6777,1,74.0,1.0,5.0,5,1,0
827,6778,4,75.0,1.0,1.0,3,0,0
828,6779,3,156.0,6.0,22.0,19,0,1
829,6780,0,92.0,2.0,2.0,5,0,0
830,6781,6,63.0,1.0,5.0,0,0,0
831,6783,5,42.0,0.0,4.0,8,0,0
832,6784,3,63.0,1.0,5.0,2,0,0
833,6785,1,60.0,2.0,1.0,1,0,0
834,6786,4,186.0,6.0,12.0,56,1,1
835,6787,2,183.0,5.0,15.0,26,0,1
836,6788,7,74.0,0.0,4.0,8,0,0
837,6789,5,113.0,3.0,4.0,4,0,0
838,6790,5,133.0,4.0,20.0,45,0,1
839,6791,0,190.0,1.0,18.0,21,1,1
840,6792,6,193.0,6.0,18.0,44,0,1
841,6794,4,50.0,0.0,4.0,6,0,0
842,6795,0,229.0,3.0,19.0,56,1,1
843,6796,4,242.0,11.0,25.0,58,1,1
844,6797,7,223.0,7.0,19.0,39,0,1
845,6798,0,80.0,1.0,3.0,0,0,0
846,6799,5,94.0,2.0,2.0,4,0,0
847,6800,7,75.0,0.0,3.0,4,0,0
848,6801,0,92.0,0.0,6.0,2,0,0
849,6802,3,88.0,3.0,3.0,3,1,0
850,6803,7,61.0,0.0,3.0,9,1,0
851,6805,1,65.0,1.0,6.0,2,0,0
852,6806,7,141.0,0.0,4.0,3,0,0
853,6807,5,102.0,1.0,3.0,9,0,0
854,6808,7,74.0,1.0,2.0,5,0,0
855,6809,4,201.0,4.0,17.0,59,0,1
856,6810,1,179.0,6.0,13.0,16,0,1
857,6811,1,61.0,0.0,3.0,4,1,0
858,6812,5,168.0,12.0,15.0,15,1,1
859,6813,2,186.0,5.0,18.0,25,0,1
860,6814,4,187.0,7.0,13.0,26,1,1
861,6816,1,48.0,2.0,5.0,8,0,0
862,6817,6,172.0,7.0,12.0,31,1,1
863,6818,1,101.0,0.0,3.0,7,0,0
864,6819,0,71.0,0.0,2.0,2,1,0
865,6820,6,195.0,6.0,7.0,50,0,1
866,6821,2,95.0,1.0,7.0,7,0,0
867,6822,3,79.0,1.0,3.0,9,0,0
868,6823,5,73.0,0.0,1.0,8,0,0
869,6824,7,76.0,3.0,1.0,7,0,0
870,6825,6,71.0,2.0,5.0,8,0,0
871,6827,1,192.0,4.0,18.0,19,0,1
872,6828,7,40.0,1.0,3.0,7,1,0
873,6829,5,103.0,1.0,1.0,0,0,0
874,6830,0,72.0,0.0,4.0,4,0,0
875,6831,7,170.0,2.0,16.0,34,0,1
876,6832,5,95.0,0.0,3.0,4,0,0
877,6833,4,226.0,3.0,23.0,13,1,1
878,6834,6,119.0,0.0,2.0,0,0,0
879,6835,4,124.0,1.0,4.0,1,1,0
880,6836,6,173.0,5.0,17.0,38,0,1
881,6838,4,63.0,1.0,0.0,4,0,0
882,6839,1,56.0,2.0,5.0,9,0,0
883,6840,1,88.0,1.0,5.0,1,0,0
884,6841,4,127.0,0.0,2.0,2,0,0
885,6842,2,51.0,0.0,4.0,7,0,0
886,6843,0,83.0,0.0,4.0,9,0,0
887,6844,7,109.0,2.0,4.0,0,1,0
888,6845,3,196.0,4.0,15.0,36,0,1
889,6846,2,104.0,0.0,2.0,1,0,0
890,6847,1,86.0,0.0,1.0,2,1,0
891,6849,1,194.0,3.0,13.0,32,0,1
892,6850,6,53.0,0.0,4.0,1,0,0
893,6851,4,71.0,1.0,1.0,0,0,0
894,6852,2,202.0,5.0,23.0,6,0,1
895,6853,6,70.0,1.0,3.0,0,1,0
896,6854,6,184.0,6.0,15.0,32,0,1
897,6855,3,95.0,4.0,1.0,0,0,0
898,6856,0,86.0,1.0,2.0,9,0,0
899,6857,1,167.0,2.0,18.0,36,1,1
900,6858,7,93.0,1.0,2.0,3,0,0
901,6861,7,91.0,0.0,7.0,5,0,0
902,6862,1,104.0,1.0,6.0,6,0,0
903,6863,6,175.0,6.0,7.0,40,0,1
904,6864,5,36.0,1.0,2.0,8,0,0
905,6865,3,85.0,2.0,1.0,8,0,0
906,6866,6,195.0,6.0,17.0,2,0,1
907,6867,7,112.0,4.0,3.0,6,0,0
908,6868,7,102.0,1.0,2.0,2,0,0
909,6869,0,93.0,2.0,1.0,6,1,0
910,6870,7,103.0,4.0,2.0,8,0,0
911,6872,3,195.0,0.0,14.0,12,0,1
912,6873,4,204.0,4.0,15.0,10,1,1
913,6874,5,120.0,0.0,2.0,9,0,0
914,6875,1,31.0,1.0,7.0,8,0,0
915,6876,7,54.0,2.0,1.0,3,0,0
916,6877,4,70.0,0.0,3.0,0,0,0
917,6878,2,190.0,3.0,16.0,0,1,1
918,6879,7,133.0,3.0,13.0,29,1,1
919,6880,4,93.0,0.0,2.0,3,0,0
920,6881,3,104.0,0.0,4.0,3,0,0
921,6883,4,108.0,5.0,0.0,4,0,0
922,6884,7,56.0,1.0,3.0,4,1,0
923,6885,0,42.0,1.0,5.0,6,0,0
924,6886,2,41.0,2.0,5.0,3,0,0
925,6887,2,190.0,4.0,15.0,30,0,1
926,6888,7,75.0,0.0,1.0,9,0,0
927,6889,5,175.0,2.0,16.0,31,0,1
928,6890,3,180.0,7.0,22.0,2,0,1
929,6891,0,54.0,0.0,0.0,2,1,0
930,6892,1,177.0,8.0,12.0,52,1,1
931,6894,5,140.0,7.0,10.0,33,0,1
932,6895,3,72.0,2.0,2.0,5,0,0
933,6896,5,60.0,0.0,3.0,0,0,0
934,6897,3,98.0,0.0,4.0,6,0,0
935,6898,1,161.0,4.0,17.0,13,0,1
936,6899,7,58.0,3.0,3.0,7,1,0
937,6900,4,58.0,0.0,1.0,8,0,0
938,6901,4,128.0,0.0,3.0,5,1,0
939,6902,6,164.0,8.0,15.0,53,0,1
940,6903,7,175.0,6.0,14.0,7,0,1
941,6905,7,81.0,0.0,1.0,1,0,0
942,6906,5,51.0,1.0,3.0,6,0,0
943,6907,1,178.0,3.0,21.0,42,1,1
944,6908,6,181.0,6.0,17.0,20,0,1
945,6909,1,196.0,7.0,12.0,7,0,1
946,6910,2,87.0,2.0,2.0,2,0,0
947,6911,3,62.0,1.0,3.0,5,0,0
948,6912,7,108.0,1.0,7.0,5,0,0
949,6913,5,56.0,1.0,4.0,9,0,0
950,6914,2,152.0,3.0,16.0,47,0,1
951,6916,1,57.0,1.0,1.0,5,0,0
952,6917,1,176.0,6.0,12.0,25,0,1
953,6918,1,95.0,1.0,2.0,4,0,0
954,6919,0,176.0,1.0,12.0,31,0,1
955,6920,3,100.0,0.0,1.0,8,0,0
956,6921,4,42.0,0.0,3.0,9,1,0
957,6922,0,171.0,1.0,15.0,19,0,1
958,6923,3,191.0,4.0,20.0,37,0,1
959,6924,2,106.0,0.0,3.0,2,0,0
960,6925,0,66.0,3.0,3.0,4,1,0
961,6927,2,232.0,5.0,15.0,43,1,1
962,6928,2,94.0,1.0,2.0,7,0,0
963,6929,3,162.0,5.0,16.0,37,0,1
964,6930,0,198.0,5.0,18.0,25,0,1
965,6931,7,106.0,2.0,8.0,9,0,0
966,6932,5,99.0,1.0,5.0,6,1,0
967,6933,1,130.0,2.0,5.0,0,0,0
968,6934,0,153.0,3.0,23.0,25,0,1
969,6935,7,90.0,1.0,5.0,5,0,0
970,6936,2,112.0,1.0,3.0,6,1,0
971,6938,0,105.0,0.0,3.0,7,0,0
972,6939,6,197.0,4.0,20.0,28,0,1
973,6940,3,63.0,1.0,2.0,3,0,0
974,6941,1,73.0,2.0,2.0,2,0,0
975,6942,0,81.0,0.0,3.0,2,0,0
976,6943,6,221.0,6.0,13.0,33,0,1
977,6944,5,171.0,5.0,10.0,50,0,1
978,6945,4,110.0,1.0,2.0,9,0,0
979,6946,2,95.0,2.0,6.0,4,0,0
980,6947,0,152.0,5.0,9.0,19,1,1
981,6949,6,82.0,0.0,3.0,4,0,0
982,6950,2,211.0,7.0,15.0,21,1,1
983,6951,3,185.0,7.0,20.0,12,0,1
984,6952,3,109.0,0.0,1.0,6,1,0
985,6953,3,66.0,0.0,4.0,8,0,0
986,6954,1,67.0,0.0,2.0,7,0,0
987,6955,6,200.0,6.0,18.0,25,0,1
988,6956,7,56.0,0.0,1.0,2,0,0
989,6957,6,60.0,1.0,3.0,8,0,0
990,6958,5,88.0,0.0,4.0,1,0,0
991,6960,4,189.0,3.0,15.0,51,0,1
992,6961,6,80.0,0.0,3.0,2,0,0
993,6962,4,181.0,6.0,12.0,20,1,1
994,6963,3,47.0,1.0,4.0,9,0,0
995,6964,0,219.0,0.0,21.0,14,0,1
996,6965,3,179.0,7.0,11.0,20,1,1
997,6966,0,30.0,2.0,2.0,4,0,0
998,6967,0,53.0,1.0,3.0,5,0,0
999,6968,7,152.0,4.0,18.0,41,0,1
1000,6969,0,45.0,1.0,2.0,8,0,0
1001,0,1,181.0,4.0,19.0,4,0,1
1002,1,6,193.0,5.0,16.0,28,0,1
1003,2,7,186.0,5.0,26.0,44,1,1
1004,3,3,172.0,10.0,14.0,37,1,1
1005,4,0,72.0,0.0,3.0,2,0,0
1006,5,0,83.0,0.0,1.0,2,1,0
1007,6,4,191.0,6.0,11.0,59,0,1
1008,7,5,230.0,3.0,16.0,15,1,1
1009,8,1,79.0,1.0,3.0,3,0,0
1010,9,2,73.0,1.0,2.0,9,0,0
1011,11,3,60.0,4.0,4.0,3,0,0
1012,12,0,151.0,8.0,21.0,57,1,1
1013,13,2,62.0,1.0,2.0,9,1,0
1014,14,6,190.0,7.0,5.0,56,0,1
1015,15,6,185.0,10.0,11.0,9,1,1
1016,16,4,168.0,10.0,15.0,1,1,1
1017,17,6,86.0,1.0,0.0,9,0,0
1018,18,2,166.0,11.0,14.0,7,1,1
1019,19,6,207.0,4.0,13.0,6,0,1
1020,20,0,182.0,2.0,6.0,37,0,1
1021,22,5,87.0,2.0,0.0,2,0,0
1022,23,0,77.0,2.0,5.0,6,0,0
1023,24,5,171.0,9.0,15.0,32,0,1
1024,25,4,28.0,2.0,5.0,4,0,0
1025,26,1,99.0,1.0,4.0,5,0,0
1026,27,2,92.0,0.0,3.0,0,0,0
1027,28,5,54.0,0.0,0.0,6,1,0
1028,29,5,88.0,1.0,2.0,1,0,0
1029,6972,0,59.0,2.0,1.0,4,0,0
1030,30,6,51.0,1.0,2.0,9,0,0
1031,32,3,80.0,0.0,6.0,9,0,0
1032,33,0,83.0,1.0,2.0,5,0,0
1033,34,7,162.0,5.0,14.0,28,0,1
1034,35,5,104.0,0.0,2.0,6,0,0
1035,36,0,77.0,1.0,1.0,6,1,0
1036,37,1,64.0,1.0,5.0,2,0,0
1037,38,4,136.0,1.0,4.0,5,0,0
1038,39,1,32.0,0.0,7.0,8,0,0
1039,40,7,95.0,0.0,2.0,4,1,0
1040,41,7,112.0,0.0,2.0,6,1,0
1041,43,1,91.0,2.0,1.0,1,0,0
1042,44,3,159.0,4.0,10.0,0,0,1
1043,45,2,46.0,0.0,6.0,7,1,0
1044,46,3,202.0,5.0,17.0,33,0,1
1045,47,7,61.0,1.0,3.0,7,0,0
1046,48,2,192.0,7.0,25.0,26,1,1
1047,49,3,93.0,1.0,4.0,0,0,0
1048,50,1,217.0,8.0,11.0,16,0,1
1049,51,3,58.0,0.0,5.0,5,0,0
1050,52,1,112.0,1.0,5.0,4,0,0
1051,54,3,103.0,0.0,2.0,6,0,0
1052,55,3,63.0,0.0,3.0,5,1,0
1053,56,4,87.0,0.0,4.0,8,0,0
1054,57,3,163.0,4.0,17.0,2,1,1
1055,58,7,90.0,0.0,2.0,3,0,0
1056,59,2,51.0,1.0,3.0,0,0,0
1057,60,6,104.0,1.0,3.0,7,0,0
1058,61,4,190.0,6.0,14.0,9,0,1
1059,62,4,203.0,6.0,14.0,48,1,1
1060,63,2,107.0,0.0,4.0,6,0,0
1061,65,0,75.0,1.0,6.0,1,0,0
1062,66,6,94.0,0.0,3.0,9,0,0
1063,67,4,173.0,8.0,14.0,15,0,1
1064,68,3,55.0,2.0,4.0,4,0,0
1065,69,0,49.0,0.0,1.0,9,0,0
1066,70,0,48.0,0.0,3.0,6,0,0
1067,71,3,135.0,2.0,13.0,49,1,1
1068,72,7,96.0,0.0,5.0,3,0,0
1069,73,1,91.0,0.0,2.0,1,0,0
1070,74,5,159.0,3.0,13.0,38,0,1
1071,76,3,37.0,0.0,1.0,9,0,0
1072,77,6,89.0,0.0,6.0,8,0,0
1073,78,4,84.0,1.0,2.0,6,0,0
1074,79,2,79.0,0.0,2.0,1,0,0
1075,80,3,113.0,1.0,3.0,5,0,0
1076,81,5,175.0,2.0,10.0,16,0,1
1077,82,6,33.0,0.0,3.0,8,0,0
1078,83,0,207.0,3.0,20.0,28,0,1
1079,84,4,179.0,2.0,16.0,16,0,1
1080,85,6,52.0,1.0,2.0,4,0,0
1081,87,5,79.0,1.0,3.0,5,0,0
1082,88,7,108.0,1.0,7.0,0,0,0
1083,89,5,169.0,0.0,6.0,31,1,1
1084,90,2,89.0,1.0,4.0,1,0,0
1085,91,6,84.0,0.0,3.0,0,0,0
1086,92,5,155.0,2.0,20.0,51,0,1
1087,93,5,150.0,10.0,15.0,46,0,1
1088,94,4,105.0,2.0,5.0,7,0,0
1089,95,1,68.0,0.0,3.0,3,0,0
1090,96,5,69.0,2.0,2.0,6,1,0
1091,98,0,75.0,4.0,2.0,9,0,0
1092,99,0,216.0,7.0,18.0,12,0,1
1093,100,4,63.0,2.0,7.0,2,0,0
1094,101,2,101.0,0.0,1.0,0,0,0
1095,102,4,79.0,0.0,1.0,8,0,0
1096,103,0,109.0,0.0,3.0,8,0,0
1097,104,0,70.0,2.0,2.0,9,0,0
1098,105,5,175.0,3.0,22.0,59,1,1
1099,106,2,82.0,0.0,3.0,9,0,0
1100,107,4,65.0,2.0,6.0,9,0,0
1101,110,5,71.0,3.0,4.0,2,1,0
1102,111,2,167.0,4.0,10.0,32,0,1
1103,112,2,105.0,0.0,2.0,1,1,0
1104,113,0,76.0,1.0,1.0,3,0,0
1105,114,0,55.0,1.0,1.0,6,0,0
1106,115,3,81.0,3.0,0.0,5,1,0
1107,116,5,75.0,1.0,4.0,1,0,0
1108,117,5,190.0,5.0,11.0,44,0,1
1109,118,3,115.0,2.0,1.0,5,0,0
1110,119,0,33.0,0.0,4.0,2,0,0
1111,121,2,93.0,1.0,0.0,3,1,0
1112,122,7,51.0,0.0,2.0,9,0,0
1113,123,7,39.0,0.0,0.0,5,1,0
1114,124,4,139.0,8.0,14.0,50,0,1
1115,125,4,202.0,3.0,16.0,23,0,1
1116,126,7,111.0,1.0,3.0,4,0,0
